# 3D point list generated by blender-exporter-colmap
# POINTS-ID X Y Z R G B NX NY NZ
156 -0.48591989278793335 -4.662120819091797 -0.8108245134353638 0.5 0.5 0.5 -0.48621639609336853 -0.8590491414070129 -0.867465078830719
157 -0.3347069323062897 -4.6622796058654785 -0.9018177390098572 0.5 0.5 0.5 -0.31294625997543335 -0.522354245185852 -0.9472962617874146
158 -0.17063139379024506 -4.662377834320068 -0.957850992679596 0.5 0.5 0.5 -0.1284002959728241 -0.38681796193122864 -0.9902934432029724
159 1.4886353483234416e-08 -4.662411212921143 -0.9767709374427795 0.5 0.5 0.5 0.02731269970536232 -0.3055628836154938 -0.9986780881881714
160 0.19509032368659973 -6.889345169067383 -0.9690530896186829 0.5 0.5 0.5 0.18058286607265472 -3.4686851501464844 -0.9023605585098267
161 0.3826834559440613 -6.889246940612793 -0.9121403694152832 0.5 0.5 0.5 0.35429415106773376 -3.4654712677001953 -0.8498297333717346
162 0.5555702447891235 -6.889088153839111 -0.8197192549705505 0.5 0.5 0.5 0.5145042538642883 -3.460636615753174 -0.7644614577293396
163 0.7071067690849304 -6.888874053955078 -0.6953412294387817 0.5 0.5 0.5 0.6550633907318115 -3.4548962116241455 -0.6494642496109009
164 0.8314696550369263 -6.888613224029541 -0.5437862277030945 0.5 0.5 0.5 0.7705363035202026 -3.4491055011749268 -0.5091925859451294
165 0.9238795042037964 -6.888315677642822 -0.3708783686161041 0.5 0.5 0.5 0.8564216494560242 -3.444125175476074 -0.34900179505348206
166 0.9807852506637573 -6.887992858886719 -0.183262437582016 0.5 0.5 0.5 0.9093470573425293 -3.4407002925872803 -0.17505432665348053
167 1.0 -6.887657165527344 0.011851600371301174 0.5 0.5 0.5 0.9272223711013794 -3.4393410682678223 0.00591998640447855
168 0.9807853102684021 -6.887321472167969 0.20696565508842468 0.5 0.5 0.5 0.9093397855758667 -3.4402291774749756 0.18689677119255066
169 0.9238795638084412 -6.886998653411865 0.39458155632019043 0.5 0.5 0.5 0.8564082980155945 -3.4431986808776855 0.3608512878417969
170 0.8314696550369263 -6.8867011070251465 0.5674895644187927 0.5 0.5 0.5 0.7705188393592834 -3.4477601051330566 0.5210522413253784
171 0.7071067690849304 -6.886440277099609 0.71904456615448 0.5 0.5 0.5 0.6550446152687073 -3.453184127807617 0.6613358855247498
172 0.5555701851844788 -6.886226177215576 0.8434226512908936 0.5 0.5 0.5 0.5144869089126587 -3.4586222171783447 0.7763451337814331
173 0.38268327713012695 -6.8860673904418945 0.935843825340271 0.5 0.5 0.5 0.35428062081336975 -3.4632346630096436 0.8617235422134399
174 0.19509008526802063 -6.885969161987305 0.9927564859390259 0.5 0.5 0.5 0.18057523667812347 -3.4663145542144775 0.9142610430717468
175 -3.2584136988589307e-07 -6.885936260223389 1.01197350025177 0.5 0.5 0.5 -2.929129152562382e-07 -3.467392683029175 0.9319939017295837
176 -0.19509072601795197 -6.885969161987305 0.9927563667297363 0.5 0.5 0.5 -0.18057598173618317 -3.466310977935791 0.9142610430717468
177 -0.3826838731765747 -6.8860673904418945 0.9358435273170471 0.5 0.5 0.5 -0.35428136587142944 -3.4632327556610107 0.8617234230041504
178 -0.5555707216262817 -6.886226177215576 0.8434222936630249 0.5 0.5 0.5 -0.5144871473312378 -3.4586241245269775 0.7763448357582092
179 -0.7071072459220886 -6.886440277099609 0.7190441489219666 0.5 0.5 0.5 -0.6550449132919312 -3.453185796737671 0.6613354086875916
180 -0.8314700126647949 -6.8867011070251465 0.5674890279769897 0.5 0.5 0.5 -0.7705190777778625 -3.4477601051330566 0.5210517644882202
181 -0.923879861831665 -6.886998653411865 0.3945809602737427 0.5 0.5 0.5 -0.8564085364341736 -3.4431991577148438 0.36085063219070435
182 -0.9807854294776917 -6.887321472167969 0.206964910030365 0.5 0.5 0.5 -0.909339964389801 -3.4402308464050293 0.18689590692520142
183 -1.0 -6.887657165527344 0.011850710026919842 0.5 0.5 0.5 -0.9272223711013794 -3.4393410682678223 0.005919256713241339
184 -0.980785071849823 -6.887992858886719 -0.18326345086097717 0.5 0.5 0.5 -0.909346878528595 -3.4407002925872803 -0.17505519092082977
185 -0.923879086971283 -6.888315677642822 -0.3708794116973877 0.5 0.5 0.5 -0.8564212918281555 -3.4441254138946533 -0.34900274872779846
186 -0.831468939781189 -6.888613224029541 -0.5437873005867004 0.5 0.5 0.5 -0.7705357074737549 -3.4491043090820312 -0.5091934204101562
187 -0.7071058750152588 -6.888874053955078 -0.6953421235084534 0.5 0.5 0.5 -0.6550626158714294 -3.4548959732055664 -0.649465024471283
188 -0.5555691123008728 -6.889088153839111 -0.8197200298309326 0.5 0.5 0.5 -0.5145033597946167 -3.4606356620788574 -0.7644620537757874
189 -0.38268208503723145 -6.889246940612793 -0.912140965461731 0.5 0.5 0.5 -0.3542930781841278 -3.4654698371887207 -0.8498303294181824
190 -0.19508881866931915 -6.889345169067383 -0.9690533876419067 0.5 0.5 0.5 -0.18058176338672638 -3.468686103820801 -0.902360737323761
191 0.0 -6.889378070831299 -0.9882701635360718 0.5 0.5 0.5 4.248372533766087e-07 -3.4698121547698975 -0.9200910925865173
192 -0.005337618291378021 -2.2976067066192627 -0.800811231136322 0.5 0.5 0.5 -0.002371931914240122 8.27431583404541 -0.4479483366012573
193 0.17440544068813324 -2.2975735664367676 -0.7855761647224426 0.5 0.5 0.5 0.07353473454713821 8.215094566345215 -0.4549103081226349
194 0.347241073846817 -2.297475576400757 -0.7404566407203674 0.5 0.5 0.5 0.15766333043575287 8.06104564666748 -0.4661571979522705
195 0.506527304649353 -2.297316551208496 -0.6671865582466125 0.5 0.5 0.5 0.26225852966308594 7.733313083648682 -0.48449888825416565
196 0.646142840385437 -2.297102451324463 -0.5685815811157227 0.5 0.5 0.5 0.29717764258384705 7.314452648162842 -0.5391093492507935
197 0.8314696550369263 -2.296841859817505 -0.5516873598098755 0.5 0.5 0.5 0.5329389572143555 6.166126251220703 -0.5254806280136108
198 0.9238795042037964 -2.296544313430786 -0.37877947092056274 0.5 0.5 0.5 0.7870228886604309 4.777765274047852 -0.33972474932670593
